ExternalReferenceNumber,PaymentDistributionReference,SendingAccount,ReceivingAccount,CreateDateTime,EffectiveDate,ReceiveDateTime,Amount
TRNGRP324,abcdef-trans-group3-224,7040610000090,7040610000093,05/07/2024,05/07/2024,05/07/2024,3769
TRNGRP325,abcdef-trans-group3-225,7040610000090,7040610000093,14/01/2024,14/01/2024,14/01/2024,5275
TRNGRP326,abcdef-trans-group3-226,7040610000090,7040610000093,04/07/2024,04/07/2024,04/07/2024,6245
TRNGRP327,abcdef-trans-group3-227,7040610000090,7040610000093,27/07/2024,27/07/2024,27/07/2024,4256
TRNGRP328,abcdef-trans-group3-228,7040610000090,7040610000093,16/06/2024,16/06/2024,16/06/2024,1767
TRNGRP329,abcdef-trans-group3-229,7040610000090,7040610000093,22/02/2024,22/02/2024,22/02/2024,1255
TRNGRP330,abcdef-trans-group3-230,7040610000090,7040610000093,10/05/2024,10/05/2024,10/05/2024,6381
TRNGRP331,abcdef-trans-group3-231,7040610000090,7040610000093,11/04/2024,11/04/2024,11/04/2024,6217
TRNGRP332,abcdef-trans-group3-232,7040610000090,7040610000094,14/02/2024,14/02/2024,14/02/2024,772
TRNGRP333,abcdef-trans-group3-233,7040610000090,7040610000094,21/02/2024,21/02/2024,21/02/2024,7641
TRNGRP334,abcdef-trans-group3-234,7040610000090,7040610000094,26/05/2024,26/05/2024,26/05/2024,7126
TRNGRP335,abcdef-trans-group3-235,7040610000090,7040610000094,20/05/2024,20/05/2024,20/05/2024,7480
TRNGRP336,abcdef-trans-group3-236,7040610000090,7040610000094,22/02/2024,22/02/2024,22/02/2024,6461
TRNGRP337,abcdef-trans-group3-237,7040610000090,7040610000094,26/02/2024,26/02/2024,26/02/2024,4093
TRNGRP338,abcdef-trans-group3-238,7040610000090,7040610000094,29/02/2024,29/02/2024,29/02/2024,2386
TRNGRP339,abcdef-trans-group3-239,7040610000090,7040610000094,09/01/2024,09/01/2024,09/01/2024,7556
TRNGRP340,abcdef-trans-group3-240,7040610000090,7040610000094,17/01/2024,17/01/2024,17/01/2024,2192
TRNGRP341,abcdef-trans-group3-241,7040610000090,7040610000094,26/02/2024,26/02/2024,26/02/2024,1333
TRNGRP342,abcdef-trans-group3-242,7040610000090,7040610000094,19/02/2024,19/02/2024,19/02/2024,4992
TRNGRP343,abcdef-trans-group3-243,7040610000090,7040610000094,21/03/2024,21/03/2024,21/03/2024,1462
TRNGRP344,abcdef-trans-group3-244,7040610000090,7040610000095,07/07/2024,07/07/2024,07/07/2024,7827
TRNGRP345,abcdef-trans-group3-245,7040610000090,7040610000095,09/01/2024,09/01/2024,09/01/2024,3479
TRNGRP346,abcdef-trans-group3-246,7040610000090,7040610000095,06/02/2024,06/02/2024,06/02/2024,511
TRNGRP347,abcdef-trans-group3-247,7040610000090,7040610000095,22/07/2024,22/07/2024,22/07/2024,6000
TRNGRP348,abcdef-trans-group3-248,7040610000090,7040610000095,07/02/2024,07/02/2024,07/02/2024,2066
TRNGRP349,abcdef-trans-group3-249,7040610000090,7040610000095,29/06/2024,29/06/2024,29/06/2024,3622
TRNGRP350,abcdef-trans-group3-250,7040610000090,7040610000095,18/06/2024,18/06/2024,18/06/2024,1237
TRNGRP351,abcdef-trans-group3-251,7040610000090,7040610000095,11/06/2024,11/06/2024,11/06/2024,5173
TRNGRP352,abcdef-trans-group3-252,7040610000090,7040610000095,06/01/2024,06/01/2024,06/01/2024,7210
TRNGRP353,abcdef-trans-group3-253,7040610000090,7040610000095,06/02/2024,06/02/2024,06/02/2024,4239
TRNGRP354,abcdef-trans-group3-254,7040610000090,7040610000095,22/02/2024,22/02/2024,22/02/2024,1097
TRNGRP355,abcdef-trans-group3-255,7040610000090,7040610000095,06/05/2024,06/05/2024,06/05/2024,6485
TRNGRP356,abcdef-trans-group3-256,7040610000090,7040610000095,14/04/2024,14/04/2024,14/04/2024,4021
TRNGRP357,abcdef-trans-group3-257,7040610000090,7040610000095,10/03/2024,10/03/2024,10/03/2024,1713
TRNGRP358,abcdef-trans-group3-258,7040610000090,7040610000095,13/02/2024,13/02/2024,13/02/2024,4167
TRNGRP359,abcdef-trans-group3-259,7040610000090,7040610000095,29/02/2024,29/02/2024,29/02/2024,6119
TRNGRP360,abcdef-trans-group3-260,7040610000090,7040610000095,26/07/2024,26/07/2024,26/07/2024,6822
TRNGRP361,abcdef-trans-group3-261,7040610000090,7040610000095,29/07/2024,29/07/2024,29/07/2024,1797
TRNGRP362,abcdef-trans-group3-262,7040610000090,7040610000095,11/02/2024,11/02/2024,11/02/2024,4406
TRNGRP363,abcdef-trans-group3-263,7040610000090,7040610000095,10/07/2024,10/07/2024,10/07/2024,5408
TRNGRP364,abcdef-trans-group3-264,7040610000090,7040610000095,26/07/2024,26/07/2024,26/07/2024,7868
TRNGRP365,abcdef-trans-group3-265,7040610000090,7040610000116,12/04/2024,12/04/2024,12/04/2024,1846
TRNGRP366,abcdef-trans-group3-266,7040610000090,7040610000116,07/04/2024,07/04/2024,07/04/2024,7670
TRNGRP367,abcdef-trans-group3-267,7040610000090,7040610000116,01/03/2024,01/03/2024,01/03/2024,578
TRNGRP368,abcdef-trans-group3-268,7040610000090,7040610000116,25/04/2024,25/04/2024,25/04/2024,6915
TRNGRP369,abcdef-trans-group3-269,7040610000090,7040610000116,19/06/2024,19/06/2024,19/06/2024,2541
TRNGRP370,abcdef-trans-group3-270,7040610000090,7040610000116,23/04/2024,23/04/2024,23/04/2024,6325
TRNGRP371,abcdef-trans-group3-271,7040610000090,7040610000116,20/05/2024,20/05/2024,20/05/2024,5702
TRNGRP372,abcdef-trans-group3-272,7040610000090,7040610000116,28/01/2024,28/01/2024,28/01/2024,440
TRNGRP373,abcdef-trans-group3-273,7040610000090,7040610000116,28/03/2024,28/03/2024,28/03/2024,6876
TRNGRP374,abcdef-trans-group3-274,7040610000090,7040610000116,05/05/2024,05/05/2024,05/05/2024,7655
TRNGRP375,abcdef-trans-group3-275,7040610000090,7040610000116,18/02/2024,18/02/2024,18/02/2024,7113
TRNGRP376,abcdef-trans-group3-276,7040610000090,7040610000116,03/07/2024,03/07/2024,03/07/2024,1969
TRNGRP377,abcdef-trans-group3-277,7040610000090,7040610000116,12/06/2024,12/06/2024,12/06/2024,649
TRNGRP378,abcdef-trans-group3-278,7040610000090,7040610000116,06/07/2024,06/07/2024,06/07/2024,4758
TRNGRP379,abcdef-trans-group3-279,7040610000090,7040610000116,04/06/2024,04/06/2024,04/06/2024,4980
TRNGRP380,abcdef-trans-group3-280,7040610000090,7040610000116,28/03/2024,28/03/2024,28/03/2024,3811
TRNGRP381,abcdef-trans-group3-281,7040610000090,7040610000116,21/02/2024,21/02/2024,21/02/2024,7040
TRNGRP382,abcdef-trans-group3-282,7040610000090,7040610000116,30/05/2024,30/05/2024,30/05/2024,2954
TRNGRP383,abcdef-trans-group3-283,7040610000090,7040610000116,09/05/2024,09/05/2024,09/05/2024,2509
TRNGRP384,abcdef-trans-group3-284,7040610000090,7040610000116,10/05/2024,10/05/2024,10/05/2024,8382
TRNGRP385,abcdef-trans-group3-285,7040610000090,7040610000116,23/02/2024,23/02/2024,23/02/2024,1296
TRNGRP386,abcdef-trans-group3-286,7040610000090,7040610000116,19/03/2024,19/03/2024,19/03/2024,2362
TRNGRP387,abcdef-trans-group3-287,7040610000090,7040610000117,27/01/2024,27/01/2024,27/01/2024,2992
TRNGRP388,abcdef-trans-group3-288,7040610000090,7040610000117,23/05/2024,23/05/2024,23/05/2024,5845
TRNGRP389,abcdef-trans-group3-289,7040610000090,7040610000117,07/02/2024,07/02/2024,07/02/2024,716
TRNGRP390,abcdef-trans-group3-290,7040610000090,7040610000117,25/03/2024,25/03/2024,25/03/2024,1114
TRNGRP391,abcdef-trans-group3-291,7040610000090,7040610000117,23/02/2024,23/02/2024,23/02/2024,5359
TRNGRP392,abcdef-trans-group3-292,7040610000090,7040610000117,11/07/2024,11/07/2024,11/07/2024,4258
TRNGRP393,abcdef-trans-group3-293,7040610000090,7040610000117,03/03/2024,03/03/2024,03/03/2024,5106
TRNGRP394,abcdef-trans-group3-294,7040610000090,7040610000117,20/02/2024,20/02/2024,20/02/2024,8097
TRNGRP395,abcdef-trans-group3-295,7040610000090,7040610000117,08/02/2024,08/02/2024,08/02/2024,1652
TRNGRP396,abcdef-trans-group3-296,7040610000090,7040610000117,03/05/2024,03/05/2024,03/05/2024,8434
TRNGRP397,abcdef-trans-group3-297,7040610000090,7040610000117,04/04/2024,04/04/2024,04/04/2024,2761
TRNGRP398,abcdef-trans-group3-298,7040610000090,7040610000117,21/04/2024,21/04/2024,21/04/2024,6212
TRNGRP399,abcdef-trans-group3-299,7040610000090,7040610000117,19/04/2024,19/04/2024,19/04/2024,5470
TRNGRP400,abcdef-trans-group3-300,7040610000090,7040610000117,02/05/2024,02/05/2024,02/05/2024,2936
TRNGRP401,abcdef-trans-group3-301,7040610000090,7040610000117,18/07/2024,18/07/2024,18/07/2024,1369
TRNGRP402,abcdef-trans-group3-302,7040610000090,7040610000117,28/04/2024,28/04/2024,28/04/2024,2789
TRNGRP403,abcdef-trans-group3-303,7040610000090,7040610000117,10/01/2024,10/01/2024,10/01/2024,548
TRNGRP404,abcdef-trans-group3-304,7040610000090,7040610000117,09/07/2024,09/07/2024,09/07/2024,6559
TRNGRP405,abcdef-trans-group3-305,7040610000090,7040610000117,30/04/2024,30/04/2024,30/04/2024,2212
TRNGRP406,abcdef-trans-group3-306,7040610000090,7040610000117,14/06/2024,14/06/2024,14/06/2024,7650
TRNGRP407,abcdef-trans-group3-307,7040610000090,7040610000091,07/01/2024,07/01/2024,07/01/2024,6397
TRNGRP408,abcdef-trans-group3-308,7040610000090,7040610000091,26/04/2024,26/04/2024,26/04/2024,5189
TRNGRP409,abcdef-trans-group3-309,7040610000090,7040610000091,18/06/2024,18/06/2024,18/06/2024,5432
TRNGRP410,abcdef-trans-group3-310,7040610000090,7040610000091,23/04/2024,23/04/2024,23/04/2024,938
TRNGRP411,abcdef-trans-group3-311,7040610000090,7040610000091,21/06/2024,21/06/2024,21/06/2024,4617
TRNGRP412,abcdef-trans-group3-312,7040610000090,7040610000091,09/05/2024,09/05/2024,09/05/2024,5265
TRNGRP413,abcdef-trans-group3-313,7040610000090,7040610000091,30/01/2024,30/01/2024,30/01/2024,4567
TRNGRP414,abcdef-trans-group3-314,7040610000090,7040610000091,10/05/2024,10/05/2024,10/05/2024,7080
TRNGRP415,abcdef-trans-group3-315,7040610000090,7040610000091,27/07/2024,27/07/2024,27/07/2024,876
TRNGRP416,abcdef-trans-group3-316,7040610000090,7040610000091,26/04/2024,26/04/2024,26/04/2024,6552
TRNGRP417,abcdef-trans-group3-317,7040610000090,7040610000091,17/02/2024,17/02/2024,17/02/2024,4851
TRNGRP418,abcdef-trans-group3-318,7040610000090,7040610000091,25/04/2024,25/04/2024,25/04/2024,6986
TRNGRP419,abcdef-trans-group3-319,7040610000090,7040610000092,12/03/2024,12/03/2024,12/03/2024,8479
TRNGRP420,abcdef-trans-group3-320,7040610000090,7040610000092,21/02/2024,21/02/2024,21/02/2024,3930
TRNGRP421,abcdef-trans-group3-321,7040610000090,7040610000092,19/07/2024,19/07/2024,19/07/2024,5594
TRNGRP422,abcdef-trans-group3-322,7040610000090,7040610000092,17/02/2024,17/02/2024,17/02/2024,1588
TRNGRP423,abcdef-trans-group3-323,7040610000090,7040610000092,15/01/2024,15/01/2024,15/01/2024,5084
TRNGRP424,abcdef-trans-group3-324,7040610000090,7040610000092,30/05/2024,30/05/2024,30/05/2024,4257
TRNGRP425,abcdef-trans-group3-325,7040610000090,7040610000092,28/05/2024,28/05/2024,28/05/2024,6498
TRNGRP426,abcdef-trans-group3-326,7040610000090,7040610000092,28/05/2024,28/05/2024,28/05/2024,6659
TRNGRP427,abcdef-trans-group3-327,7040610000090,7040610000092,28/04/2024,28/04/2024,28/04/2024,2133
TRNGRP428,abcdef-trans-group3-328,7040610000090,7040610000092,08/05/2024,08/05/2024,08/05/2024,3474
TRNGRP429,abcdef-trans-group3-329,7040610000090,7040610000093,13/07/2024,13/07/2024,13/07/2024,4792
TRNGRP430,abcdef-trans-group3-330,7040610000090,7040610000093,17/01/2024,17/01/2024,17/01/2024,5710
TRNGRP431,abcdef-trans-group3-331,7040610000090,7040610000093,07/03/2024,07/03/2024,07/03/2024,3566
TRNGRP432,abcdef-trans-group3-332,7040610000090,7040610000093,08/01/2024,08/01/2024,08/01/2024,6584
TRNGRP433,abcdef-trans-group3-333,7040610000090,7040610000093,24/06/2024,24/06/2024,24/06/2024,8414
TRNGRP434,abcdef-trans-group3-334,7040610000090,7040610000093,15/02/2024,15/02/2024,15/02/2024,701
TRNGRP435,abcdef-trans-group3-335,7040610000090,7040610000093,11/05/2024,11/05/2024,11/05/2024,2740
TRNGRP436,abcdef-trans-group3-336,7040610000090,7040610000093,11/02/2024,11/02/2024,11/02/2024,6028
TRNGRP437,abcdef-trans-group3-337,7040610000090,7040610000093,06/01/2024,06/01/2024,06/01/2024,575
TRNGRP438,abcdef-trans-group3-338,7040610000090,7040610000094,17/03/2024,17/03/2024,17/03/2024,702
TRNGRP439,abcdef-trans-group3-339,7040610000090,7040610000094,13/02/2024,13/02/2024,13/02/2024,5181
TRNGRP440,abcdef-trans-group3-340,7040610000090,7040610000094,09/05/2024,09/05/2024,09/05/2024,6917
TRNGRP441,abcdef-trans-group3-341,7040610000090,7040610000094,20/06/2024,20/06/2024,20/06/2024,2517
TRNGRP442,abcdef-trans-group3-342,7040610000090,7040610000094,03/05/2024,03/05/2024,03/05/2024,7069
TRNGRP443,abcdef-trans-group3-343,7040610000090,7040610000094,02/05/2024,02/05/2024,02/05/2024,1860
TRNGRP444,abcdef-trans-group3-344,7040610000090,7040610000094,05/06/2024,05/06/2024,05/06/2024,2575
TRNGRP445,abcdef-trans-group3-345,7040610000090,7040610000094,27/03/2024,27/03/2024,27/03/2024,6657
TRNGRP446,abcdef-trans-group3-346,7040610000090,7040610000094,30/05/2024,30/05/2024,30/05/2024,2471
TRNGRP447,abcdef-trans-group3-347,7040610000090,7040610000094,24/03/2024,24/03/2024,24/03/2024,2793
TRNGRP448,abcdef-trans-group3-348,7040610000090,7040610000094,04/06/2024,04/06/2024,04/06/2024,242
TRNGRP449,abcdef-trans-group3-349,7040610000090,7040610000094,04/03/2024,04/03/2024,04/03/2024,6478
TRNGRP450,abcdef-trans-group3-350,7040610000090,7040610000095,17/06/2024,17/06/2024,17/06/2024,2294
TRNGRP451,abcdef-trans-group3-351,7040610000090,7040610000095,22/07/2024,22/07/2024,22/07/2024,2843
TRNGRP452,abcdef-trans-group3-352,7040610000090,7040610000095,13/06/2024,13/06/2024,13/06/2024,3242
TRNGRP453,abcdef-trans-group3-353,7040610000090,7040610000095,13/05/2024,13/05/2024,13/05/2024,5809
TRNGRP454,abcdef-trans-group3-354,7040610000090,7040610000095,21/05/2024,21/05/2024,21/05/2024,2964
TRNGRP455,abcdef-trans-group3-355,7040610000090,7040610000095,10/04/2024,10/04/2024,10/04/2024,3035
TRNGRP456,abcdef-trans-group3-356,7040610000090,7040610000095,02/03/2024,02/03/2024,02/03/2024,1566
TRNGRP457,abcdef-trans-group3-357,7040610000090,7040610000095,21/04/2024,21/04/2024,21/04/2024,2368
TRNGRP458,abcdef-trans-group3-358,7040610000090,7040610000095,01/05/2024,01/05/2024,01/05/2024,3502
TRNGRP459,abcdef-trans-group3-359,7040610000090,7040610000095,29/07/2024,29/07/2024,29/07/2024,8223
TRNGRP460,abcdef-trans-group3-360,7040610000090,7040610000095,23/01/2024,23/01/2024,23/01/2024,5347
TRNGRP461,abcdef-trans-group3-361,7040610000090,7040610000095,30/01/2024,30/01/2024,30/01/2024,6642
TRNGRP462,abcdef-trans-group3-362,7040610000090,7040610000095,30/04/2024,30/04/2024,30/04/2024,1622
TRNGRP463,abcdef-trans-group3-363,7040610000090,7040610000095,24/07/2024,24/07/2024,24/07/2024,4687
TRNGRP464,abcdef-trans-group3-364,7040610000090,7040610000095,17/07/2024,17/07/2024,17/07/2024,6850
TRNGRP465,abcdef-trans-group3-365,7040610000090,7040610000095,06/04/2024,06/04/2024,06/04/2024,5390
TRNGRP466,abcdef-trans-group3-366,7040610000090,7040610000095,25/01/2024,25/01/2024,25/01/2024,2033
TRNGRP467,abcdef-trans-group3-367,7040610000090,7040610000095,22/07/2024,22/07/2024,22/07/2024,7937
TRNGRP468,abcdef-trans-group3-368,7040610000090,7040610000095,07/06/2024,07/06/2024,07/06/2024,7189
TRNGRP469,abcdef-trans-group3-369,7040610000090,7040610000095,13/03/2024,13/03/2024,13/03/2024,7325
TRNGRP470,abcdef-trans-group3-370,7040610000090,7040610000095,28/03/2024,28/03/2024,28/03/2024,6735
TRNGRP471,abcdef-trans-group3-371,7040610000090,7040610000116,19/06/2024,19/06/2024,19/06/2024,7544
TRNGRP472,abcdef-trans-group3-372,7040610000090,7040610000116,12/04/2024,12/04/2024,12/04/2024,3530
TRNGRP473,abcdef-trans-group3-373,7040610000090,7040610000116,23/05/2024,23/05/2024,23/05/2024,7643
TRNGRP474,abcdef-trans-group3-374,7040610000090,7040610000116,07/06/2024,07/06/2024,07/06/2024,104
TRNGRP475,abcdef-trans-group3-375,7040610000090,7040610000116,27/05/2024,27/05/2024,27/05/2024,2951
TRNGRP476,abcdef-trans-group3-376,7040610000090,7040610000116,05/03/2024,05/03/2024,05/03/2024,1587
TRNGRP477,abcdef-trans-group3-377,7040610000090,7040610000116,19/07/2024,19/07/2024,19/07/2024,5684
TRNGRP478,abcdef-trans-group3-378,7040610000090,7040610000116,15/01/2024,15/01/2024,15/01/2024,6136
TRNGRP479,abcdef-trans-group3-379,7040610000090,7040610000116,14/06/2024,14/06/2024,14/06/2024,4547
TRNGRP480,abcdef-trans-group3-380,7040610000090,7040610000116,16/04/2024,16/04/2024,16/04/2024,4361
TRNGRP481,abcdef-trans-group3-381,7040610000090,7040610000116,18/06/2024,18/06/2024,18/06/2024,1877
TRNGRP482,abcdef-trans-group3-382,7040610000090,7040610000116,16/02/2024,16/02/2024,16/02/2024,436
TRNGRP483,abcdef-trans-group3-383,7040610000090,7040610000116,01/06/2024,01/06/2024,01/06/2024,1042
TRNGRP484,abcdef-trans-group3-384,7040610000090,7040610000116,12/03/2024,12/03/2024,12/03/2024,1405
TRNGRP485,abcdef-trans-group3-385,7040610000090,7040610000116,29/07/2024,29/07/2024,29/07/2024,3073
TRNGRP486,abcdef-trans-group3-386,7040610000090,7040610000116,10/01/2024,10/01/2024,10/01/2024,6351
TRNGRP487,abcdef-trans-group3-387,7040610000090,7040610000116,18/03/2024,18/03/2024,18/03/2024,7035
TRNGRP488,abcdef-trans-group3-388,7040610000090,7040610000116,18/01/2024,18/01/2024,18/01/2024,6742
TRNGRP489,abcdef-trans-group3-389,7040610000090,7040610000116,18/04/2024,18/04/2024,18/04/2024,4182
TRNGRP490,abcdef-trans-group3-390,7040610000090,7040610000116,02/04/2024,02/04/2024,02/04/2024,5018
TRNGRP491,abcdef-trans-group3-391,7040610000090,7040610000116,16/02/2024,16/02/2024,16/02/2024,8016
TRNGRP492,abcdef-trans-group3-392,7040610000090,7040610000116,16/06/2024,16/06/2024,16/06/2024,7069
TRNGRP493,abcdef-trans-group3-393,7040610000090,7040610000117,01/01/2024,01/01/2024,01/01/2024,5981
TRNGRP494,abcdef-trans-group3-394,7040610000090,7040610000117,14/03/2024,14/03/2024,14/03/2024,6607
TRNGRP495,abcdef-trans-group3-395,7040610000090,7040610000117,26/03/2024,26/03/2024,26/03/2024,8046
TRNGRP496,abcdef-trans-group3-396,7040610000090,7040610000117,08/01/2024,08/01/2024,08/01/2024,5426
TRNGRP497,abcdef-trans-group3-397,7040610000090,7040610000117,23/07/2024,23/07/2024,23/07/2024,3363
TRNGRP498,abcdef-trans-group3-398,7040610000090,7040610000117,22/02/2024,22/02/2024,22/02/2024,6615
TRNGRP499,abcdef-trans-group3-399,7040610000090,7040610000117,22/07/2024,22/07/2024,22/07/2024,2368
TRNGRP500,abcdef-trans-group3-400,7040610000090,7040610000117,20/02/2024,20/02/2024,20/02/2024,3097
TRNGRP501,abcdef-trans-group3-401,7040610000090,7040610000117,13/05/2024,13/05/2024,13/05/2024,5705
TRNGRP502,abcdef-trans-group3-402,7040610000090,7040610000117,21/07/2024,21/07/2024,21/07/2024,5667
TRNGRP503,abcdef-trans-group3-403,7040610000090,7040610000117,04/03/2024,04/03/2024,04/03/2024,3167
TRNGRP504,abcdef-trans-group3-404,7040610000090,7040610000117,09/03/2024,09/03/2024,09/03/2024,3522
TRNGRP505,abcdef-trans-group3-405,7040610000090,7040610000117,05/07/2024,05/07/2024,05/07/2024,8298
TRNGRP506,abcdef-trans-group3-406,7040610000090,7040610000117,04/07/2024,04/07/2024,04/07/2024,8039
TRNGRP507,abcdef-trans-group3-407,7040610000090,7040610000117,22/04/2024,22/04/2024,22/04/2024,2749
TRNGRP508,abcdef-trans-group3-408,7040610000090,7040610000117,07/06/2024,07/06/2024,07/06/2024,2399
TRNGRP509,abcdef-trans-group3-409,7040610000090,7040610000117,18/01/2024,18/01/2024,18/01/2024,724
TRNGRP510,abcdef-trans-group3-410,7040610000090,7040610000117,20/01/2024,20/01/2024,20/01/2024,8117
TRNGRP511,abcdef-trans-group3-411,7040610000090,7040610000117,27/05/2024,27/05/2024,27/05/2024,6826
TRNGRP512,abcdef-trans-group3-412,7040610000090,7040610000117,11/01/2024,11/01/2024,11/01/2024,4964
TRNGRP513,abcdef-trans-group3-413,7040610000090,7040610000091,10/06/2024,10/06/2024,10/06/2024,4121
TRNGRP514,abcdef-trans-group3-414,7040610000090,7040610000091,31/03/2024,31/03/2024,31/03/2024,7075
TRNGRP515,abcdef-trans-group3-415,7040610000090,7040610000091,29/03/2024,29/03/2024,29/03/2024,3660
TRNGRP516,abcdef-trans-group3-416,7040610000090,7040610000091,05/06/2024,05/06/2024,05/06/2024,6134
TRNGRP517,abcdef-trans-group3-417,7040610000090,7040610000091,11/05/2024,11/05/2024,11/05/2024,6165
TRNGRP518,abcdef-trans-group3-418,7040610000090,7040610000091,20/05/2024,20/05/2024,20/05/2024,6418
TRNGRP519,abcdef-trans-group3-419,7040610000090,7040610000091,28/02/2024,28/02/2024,28/02/2024,8070
TRNGRP520,abcdef-trans-group3-420,7040610000090,7040610000091,30/06/2024,30/06/2024,30/06/2024,2916
TRNGRP521,abcdef-trans-group3-421,7040610000090,7040610000091,09/03/2024,09/03/2024,09/03/2024,3541
TRNGRP522,abcdef-trans-group3-422,7040610000090,7040610000091,27/07/2024,27/07/2024,27/07/2024,3467
TRNGRP523,abcdef-trans-group3-423,7040610000090,7040610000091,22/04/2024,22/04/2024,22/04/2024,6023
TRNGRP524,abcdef-trans-group3-424,7040610000090,7040610000091,30/03/2024,30/03/2024,30/03/2024,1410
TRNGRP525,abcdef-trans-group3-425,7040610000090,7040610000092,12/04/2024,12/04/2024,12/04/2024,4931
TRNGRP526,abcdef-trans-group3-426,7040610000090,7040610000092,30/04/2024,30/04/2024,30/04/2024,2060
TRNGRP527,abcdef-trans-group3-427,7040610000090,7040610000092,05/02/2024,05/02/2024,05/02/2024,5164
TRNGRP528,abcdef-trans-group3-428,7040610000090,7040610000092,09/06/2024,09/06/2024,09/06/2024,5402
TRNGRP529,abcdef-trans-group3-429,7040610000090,7040610000092,25/06/2024,25/06/2024,25/06/2024,435
TRNGRP530,abcdef-trans-group3-430,7040610000090,7040610000092,11/05/2024,11/05/2024,11/05/2024,1201
TRNGRP531,abcdef-trans-group3-431,7040610000090,7040610000092,05/02/2024,05/02/2024,05/02/2024,5535
TRNGRP532,abcdef-trans-group3-432,7040610000090,7040610000092,12/06/2024,12/06/2024,12/06/2024,6699
TRNGRP533,abcdef-trans-group3-433,7040610000090,7040610000092,26/02/2024,26/02/2024,26/02/2024,4537
TRNGRP534,abcdef-trans-group3-434,7040610000090,7040610000092,20/06/2024,20/06/2024,20/06/2024,6048
TRNGRP535,abcdef-trans-group3-435,7040610000090,7040610000093,03/05/2024,03/05/2024,03/05/2024,7683
TRNGRP536,abcdef-trans-group3-436,7040610000090,7040610000093,10/04/2024,10/04/2024,10/04/2024,5811
TRNGRP537,abcdef-trans-group3-437,7040610000090,7040610000093,10/05/2024,10/05/2024,10/05/2024,4603
TRNGRP538,abcdef-trans-group3-438,7040610000090,7040610000093,22/06/2024,22/06/2024,22/06/2024,7588
TRNGRP539,abcdef-trans-group3-439,7040610000090,7040610000093,16/04/2024,16/04/2024,16/04/2024,4150
TRNGRP540,abcdef-trans-group3-440,7040610000090,7040610000093,20/02/2024,20/02/2024,20/02/2024,7290
TRNGRP541,abcdef-trans-group3-441,7040610000090,7040610000093,20/06/2024,20/06/2024,20/06/2024,8410
TRNGRP542,abcdef-trans-group3-442,7040610000090,7040610000093,15/03/2024,15/03/2024,15/03/2024,7646
TRNGRP543,abcdef-trans-group3-443,7040610000090,7040610000093,07/02/2024,07/02/2024,07/02/2024,3303
TRNGRP544,abcdef-trans-group3-444,7040610000090,7040610000094,19/06/2024,19/06/2024,19/06/2024,4221
TRNGRP545,abcdef-trans-group3-445,7040610000090,7040610000094,22/01/2024,22/01/2024,22/01/2024,2530
TRNGRP546,abcdef-trans-group3-446,7040610000090,7040610000094,15/07/2024,15/07/2024,15/07/2024,6040
TRNGRP547,abcdef-trans-group3-447,7040610000090,7040610000094,26/06/2024,26/06/2024,26/06/2024,8438
TRNGRP548,abcdef-trans-group3-448,7040610000090,7040610000094,16/04/2024,16/04/2024,16/04/2024,8162
TRNGRP549,abcdef-trans-group3-449,7040610000090,7040610000094,17/06/2024,17/06/2024,17/06/2024,4149
TRNGRP550,abcdef-trans-group3-450,7040610000090,7040610000094,15/03/2024,15/03/2024,15/03/2024,1175
TRNGRP551,abcdef-trans-group3-451,7040610000090,7040610000094,23/07/2024,23/07/2024,23/07/2024,5446
TRNGRP552,abcdef-trans-group3-452,7040610000090,7040610000094,09/02/2024,09/02/2024,09/02/2024,2594
